date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:13:12	4059/4059	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:10:12%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/9b68422c-d7a8-4e7d-9648-35934567eccf.__CR0,0,1400,700_PT0_SX350_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/9b68422c-d7a8-4e7d-9648-35934567eccf.__CR0,0,1400,700_PT0_SX350_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:13	10768/10768	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:10:29%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/144cfe5e-f916-4220-b467-6be9f8e5c3a3.__CR700,419,789,789_PT0_SX300_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/144cfe5e-f916-4220-b467-6be9f8e5c3a3.__CR700,419,789,789_PT0_SX300_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:13	12400/12400	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:10:41%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/af3d6224-270e-43d7-a750-73241f05c167.__CR88,260,865,865_PT0_SX300_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/af3d6224-270e-43d7-a750-73241f05c167.__CR88,260,865,865_PT0_SX300_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:13	4716/4716	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:10:52%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/716fd3a5-c415-476c-b723-2597273868f4.__CR45,45,909,909_PT0_SX300_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/716fd3a5-c415-476c-b723-2597273868f4.__CR45,45,909,909_PT0_SX300_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:13	1748/1748	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:11:13%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/6bb010e2-2908-4d77-83a1-b7f19ec018ab.__CR0,0,1000,1000_PT0_SX220_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/6bb010e2-2908-4d77-83a1-b7f19ec018ab.__CR0,0,1000,1000_PT0_SX220_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:14	4722/4722	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:11:18%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/de86b654-2c46-43f5-82fd-1fe916882133.__CR0,0,1000,1000_PT0_SX220_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/de86b654-2c46-43f5-82fd-1fe916882133.__CR0,0,1000,1000_PT0_SX220_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:14	4012/4012	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:13:16%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/1fc63519-02d3-427c-9490-76625f4f1b4f.__CR0,0,1000,1000_PT0_SX220_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/1fc63519-02d3-427c-9490-76625f4f1b4f.__CR0,0,1000,1000_PT0_SX220_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:14	4972/4972	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Jan%202020%2009:15:52%20GMT	https://m.media-amazon.com/images/S/aplus-media/vc/94c67793-b670-438b-ac84-2583483bc3ca.__CR517,198,476,476_PT0_SX220_V1___.jpg	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/S/aplus-media/vc/94c67793-b670-438b-ac84-2583483bc3ca.__CR517,198,476,476_PT0_SX220_V1___.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:14	64507/64507	---M-Z	200	added ('OK')	application/x-javascript	date:Fri,%2012%20Apr%202019%2019:19:09%20GMT	https://images-eu.ssl-images-amazon.com/images/I/311+NUiljjL._RC|51vjeJQchWL.js_.js?AUIClients/AskAuiAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/311+NUiljjL._RC_51vjeJQchWL.js_42d2.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:14	7441/7441	---M--	200	added ('OK')	image/gif	date:Tue,%2025%20May%202010%2002:14:16%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/ui/loadIndicators/loadIndicator-large._CB485943885_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/ui/loadIndicators/loadIndicator-large._CB485943885_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:15	2350/2350	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2004%20Feb%202019%2009:01:54%20GMT	https://images-eu.ssl-images-amazon.com/images/I/11omjJhwsqL.js?AUIClients/DetailPageLazyLoadLibAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/11omjJhwsqL57fe.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:15	2379/2379	---M-Z	200	added ('OK')	text/css	date:Tue,%2026%20Mar%202019%2023:07:13%20GMT	https://images-eu.ssl-images-amazon.com/images/I/01LAv8I1AxL._RC|015DCfR+jFL.css,01LKsGfpclL.css,01PTkp9JOCL.css,01cdXa5nSoL.css_.css?AUIClients/DesktopMedleyFilteringMetaAsset	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/01LAv8I1AxL._RC_015DCfR+jFL.css,01LKsGfpclL.css,01PTkp9JOCL.css,01cdXa5nSoL.css_dd35.css	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:15	1005/1005	---M--	200	added ('OK')	image/jpeg	date:Tue,%2013%20Aug%202019%2019:49:45%20GMT	https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.jpg	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:15	8423/8423	---M-Z	200	added ('OK')	text/css	date:Tue,%2028%20Jan%202020%2020:10:05%20GMT	https://images-eu.ssl-images-amazon.com/images/I/31jrTgUO2GL.css?AUIClients/DetailPageSnSAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/31jrTgUO2GLee78.css	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:15	483/483	---M-Z	200	added ('OK')	text/css	date:Fri,%2005%20Jul%202019%2017:23:01%20GMT	https://images-eu.ssl-images-amazon.com/images/I/01mqQVb87-L.css?AUIClients/DetailPagePreRegistrationAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/01mqQVb87-L0536.css	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:16	22088/22088	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2027%20Jun%202019%2021:55:35%20GMT	https://images-eu.ssl-images-amazon.com/images/I/41THdNCw4OL.js?AUIClients/AmazonDevicesDetailPageUtilityAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/41THdNCw4OLf1ba.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:16	2502/2502	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Jun%202010%2021:58:48%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buy-buttons/review-1-click-order._CB485945735_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buy-buttons/review-1-click-order._CB485945735_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:16	1817/1817	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Jun%202010%2020:15:59%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buttons/continue-shopping._CB485936077_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buttons/continue-shopping._CB485936077_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:16	92/92	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Jun%202010%2023:02:07%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buy-buttons/thank-you-elbow._CB485935931_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buy-buttons/thank-you-elbow._CB485935931_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:17	3564/3564	---M--	200	added ('OK')	image/png	date:Wed,%2012%20Sep%202012%2012:00:28%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/communities/social/snwicons_v2._CB478838660_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/x-locale/communities/social/snwicons_v2._CB478838660_.png	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:17	76/76	---M--	200	added ('OK')	image/gif	date:Wed,%2026%20May%202010%2000:33:08%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/checkout/assets/carrot._CB485936866_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/checkout/assets/carrot._CB485936866_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:17	137/137	---M--	200	added ('OK')	image/gif	date:Wed,%2002%20Jun%202010%2019:38:39%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/checkout/thank-you-page/assets/yellow-rounded-corner-sprite._CB485934175_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/checkout/thank-you-page/assets/yellow-rounded-corner-sprite._CB485934175_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:17	870/870	---M--	200	added ('OK')	image/gif	date:Wed,%2028%20Apr%202010%2021:48:53%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/checkout/thank-you-page/assets/white-rounded-corner-sprite._CB485935372_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/checkout/thank-you-page/assets/white-rounded-corner-sprite._CB485935372_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:17	259/259	---M--	200	added ('OK')	image/png	date:Tue,%2009%20Sep%202014%2022:42:20%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/Recommendations/MissionExperience/BIA/bia-atc-confirm-icon._CB485946440_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/Recommendations/MissionExperience/BIA/bia-atc-confirm-icon._CB485946440_.png	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:18	1491/1491	---M--	200	added ('OK')	image/png	date:Thu,%2025%20Aug%202011%2023:05:36%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/authportal/common/images/amazon_logo_no-org_mid._CB485934514_.png	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/authportal/common/images/amazon_logo_no-org_mid._CB485934514_.png	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:18	86409/86409	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2003%20Mar%202015%2001:15:11%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.0._CB485968672_.js	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.0._CB485968672_.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:18	52470/52470	---M-Z	200	added ('OK')	text/css	date:Tue,%2025%20Feb%202014%2020:00:55%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/authportal/flex/reduced-nav/ap-flex-reduced-nav-2.1._CB485967762_.css	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:18	2888/2888	---M--	200	added ('OK')	image/gif	date:Thu,%2020%20May%202010%2003:24:30%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buttons/sign-in-secure._CB485941596_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/buttons/sign-in-secure._CB485941596_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:18	393403/393403	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2015%20Oct%202018%2018:22:13%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/login/fwcim._CB481732319_.js	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/x-locale/common/login/fwcim._CB481732319_.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:19	15692/15692	---M-Z	200	added ('OK')	text/css	date:Thu,%2006%20Feb%202020%2012:42:43%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/x-locale/redirect-overlay/redirect-overlay-nav-https-20200206._CB422684285_.css	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:19	3371/3371	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2007%20May%202019%2018:28:53%20GMT	https://images-eu.ssl-images-amazon.com/images/I/11VbV++KhQL.js?AUIClients/RetailWebsiteOverlayAUIAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/11VbV++KhQL7f43.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:19	8865/8865	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Apr%202015%2016:49:32%20GMT	https://images-eu.ssl-images-amazon.com/images/G/02/personalization/ybh/loading-4x-gray._CB485916908_.gif	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/G/02/personalization/ybh/loading-4x-gray._CB485916908_.gif	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:19	3392/3392	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2011%20Nov%202019%2023:16:44%20GMT	https://images-eu.ssl-images-amazon.com/images/I/11QVEVR-F9L.js?AUIClients/MSAVowelsJavascriptAssets	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/11QVEVR-F9L0e08.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:19	9653/9653	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2014%20Nov%202018%2015:06:07%20GMT	https://images-eu.ssl-images-amazon.com/images/I/31BVuidgT8L.js	C:/Users/Hugo/Desktop/limones/Amaz/images-eu.ssl-images-amazon.com/images/I/31BVuidgT8L.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:20	23/23	---M-Z	200	added ('OK')	application/x-javascript	date:Mon,%2028%20Nov%202016%2008:22:04%20GMT	https://m.media-amazon.com/images/G/01/csm/showads.v2.js	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/G/01/csm/showads.v2.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:21	9928/9928	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2004%20Feb%202020%2007:17:29%20GMT	https://c.amazon-adsystem.com/bao-csm/forensics/a9-tq-forensics.min.js	C:/Users/Hugo/Desktop/limones/Amaz/c.amazon-adsystem.com/bao-csm/forensics/a9-tq-forensics.min.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:21	1292399/1292399	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:20%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/ref=sr_1_9?dchild=1&keywords=laptop+15.6&qid=1585865478&sr=8-9)
00:13:41	1290937/1290937	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:22%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@p/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:13:42	1292307/1292307	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:21%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/sp.load.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/sp.load.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:13:42	1292254/1292254	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:22%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:13:43	1291249/1291249	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:22%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/sp.load.critical.js	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/sp.load.critical.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:13:43	1290908/1290908	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:42%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/POST	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/POST.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:13:43	161530/161530	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2017%20Oct%202017%2019:46:54%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/js/airy.skin._CB485981857_.js	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/js/airy.skin._CB485981857_.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:13:44	34660/34660	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Sep%202017%2023:44:07%20GMT	https://images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css	C:/Users/Hugo/Desktop/limones/Amaz/images-na.ssl-images-amazon.com/images/G/01/vap/video/airy2/prod/2.0.1460.0/css/beacon._CB485971591_.css	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:13:59	1290918/1290918	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:45%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/GET	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/GET.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@c/)
00:14:02	92896/92896	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2012%20Sep%202019%2021:14:10%20GMT	https://m.media-amazon.com/images/I/61-6nKPKyWL.js?AUIClients/AmazonUIjQuery	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/61-6nKPKyWLdce7.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
00:14:02	34240/34240	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2012%20Mar%202020%2001:06:40%20GMT	https://m.media-amazon.com/images/I/51U6oQUnN6L.js?AUIClients/CardJsRuntimeBuzzCopyBuild	C:/Users/Hugo/Desktop/limones/Amaz/m.media-amazon.com/images/I/51U6oQUnN6L4221.js	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
00:14:03	1292142/1292142	---MCZ	200	added ('OK')	text/html	date:Thu,%2002%20Apr%202020%2022:13:46%20GMT	https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/	C:/Users/Hugo/Desktop/limones/Amaz/www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/@c/index.html	(from https://www.amazon.co.uk/HP-15s-fq0024na-15-6-Inch-Laptop/dp/B083T1XB4B/@p/)
